User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1004979,Kennedy,P00104942,F,36-45,45,0,Karnataka,Southern,Aviation,Food,1,8253,,
1005698,Rashmi,P00100442,M,36-45,36,0,Delhi,Central,Healthcare,Sports Products,2,8248,,
1005792,Ratner,P00134342,F,26-35,26,0,Karnataka,Southern,IT Sector,Footwear & Shoes,1,8241,,
1003619,Harrigan,P00265242,F,51-55,54,0,Maharashtra,Western,Hospitality,Sports Products,4,8241,,
1000544,Kanak,P00201442,F,36-45,43,0,Uttar Pradesh,Central,Healthcare,Sports Products,1,8240,,
1004448,Akshat,P00029242,F,26-35,35,1,Karnataka,Southern,Automobile,Food,3,8239,,
1000326,Jonathan,P00253242,M,51-55,51,1,Karnataka,Southern,Media,Footwear & Shoes,4,8237,,
1003779,Ionia,P00003942,M,46-50,50,0,Himachal Pradesh,Northern,Govt,Tupperware,4,8236,,
1005677,Dionis,P00295342,F,26-35,31,1,Karnataka,Southern,Food Processing,Sports Products,3,8235,,
1003618,Keshav,P00263642,M,18-25,19,0,Rajasthan,Northern,Hospitality,Footwear & Shoes,1,8235,,
1003615,liebe,P00065442,F,26-35,32,1,Uttar Pradesh,Central,IT Sector,Food,1,8235,,
1000869,Crebassa,P00263442,F,18-25,21,0,Delhi,Central,Retail,Food,3,8234,,
1001490,Alan,P00274042,M,51-55,55,1,Gujarat,Western,Lawyer,Footwear & Shoes,3,8234,,
1002043,Roper,P00355142,F,26-35,32,0,Uttar Pradesh,Central,Banking,Sports Products,2,8234,,
1001916,Flashing,P00323042,F,46-50,48,0,Uttar Pradesh,Central,Lawyer,Footwear & Shoes,3,8233,,
1001426,Sandra,P00006942,F,18-25,18,0,Maharashtra,Western,IT Sector,Food,4,8230,,
1005283,Annie,P00127342,F,18-25,20,0,Uttar Pradesh,Central,Media,Sports Products,2,8226,,
1001137,Dave,P00150342,F,18-25,23,0,Uttar Pradesh,Central,Aviation,Food,3,8226,,
1003558,Irene,P00058442,F,18-25,18,0,Karnataka,Southern,Retail,Food,2,8225,,
1005553,Butterfield,P00344242,M,36-45,38,1,Karnataka,Southern,Govt,Footwear & Shoes,4,8225,,
1004049,Penelope,P00127242,F,46-50,49,0,Karnataka,Southern,IT Sector,Footwear & Shoes,2,8223,,
1000961,Bailliet,P00278642,F,18-25,22,0,Maharashtra,Western,Media,Food,4,8219,,
1005622,Corinna,P00199342,F,36-45,42,0,Madhya Pradesh,Central,Lawyer,Footwear & Shoes,1,8216,,
1001476,Anudeep,P00058142,M,18-25,19,0,Uttar Pradesh,Central,Aviation,Food,2,8216,,
1000009,Ankur,P00184942,F,26-35,28,0,Delhi,Central,Food Processing,Footwear & Shoes,2,8214,,
1003813,Krishna,P00086042,F,36-45,42,0,Madhya Pradesh,Central,IT Sector,Footwear & Shoes,4,8214,,
1005530,Carroll,P00129542,M,18-25,22,1,Karnataka,Southern,Aviation,Food,3,8212,,
1003327,Dilbeck,P00233542,F,18-25,21,0,Madhya Pradesh,Central,Retail,Food,1,8211,,
1004481,Hirsh,P00157142,F,26-35,28,0,Maharashtra,Western,Healthcare,Sports Products,3,8209,,
1005749,Ken,P00274942,F,26-35,29,0,Karnataka,Southern,Hospitality,Food,1,8208,,
1005605,Bühler,P00329542,M,18-25,21,0,Uttar Pradesh,Central,Hospitality,Footwear & Shoes,1,8208,,
1003145,Ballentine,P00192842,F,18-25,21,1,Maharashtra,Western,Govt,Food,3,8207,,
1003074,Norling,P00182842,F,26-35,32,1,Maharashtra,Western,Aviation,Food,1,8207,,
1000278,Cindy,P00122742,F,46-50,47,1,Maharashtra,Western,Hospitality,Furniture,4,8207,,
1003771,Chirag,P00196942,F,26-35,30,0,Delhi,Central,Banking,Footwear & Shoes,1,8206,,
1000136,Lisa,P00336942,F,18-25,21,1,Haryana,Northern,Retail,Sports Products,4,8206,,
1004381,Sandeep,P00146442,F,26-35,34,0,Karnataka,Southern,Healthcare,Sports Products,1,8203,,
1002566,Arianne,P00221442,F,36-45,44,0,Delhi,Central,Hospitality,Food,2,8202,,
1001607,Kampe,P00200642,F,46-50,49,0,Delhi,Central,Healthcare,Footwear & Shoes,3,8202,,
1001383,Jacobs,P00177942,M,26-35,32,0,Uttar Pradesh,Central,Banking,Furniture,1,8201,,
1003054,Kampe,P00268442,F,18-25,20,0,Maharashtra,Western,Lawyer,Food,3,8199,,
1005531,Mathis,P00147742,F,51-55,54,0,Telangana,Southern,Automobile,Food,3,8197,,
1000456,Akancha,P00057642,F,36-45,45,0,Maharashtra,Western,Banking,Footwear & Shoes,1,8190,,
1001843,Maribeth,P00338542,F,26-35,32,0,Uttar Pradesh,Central,IT Sector,Food,3,8190,,
1004815,Anurag,P00260042,M,51-55,53,1,Karnataka,Southern,Hospitality,Food,3,8189,,
1004334,Akash,P00124942,F,26-35,34,1,Madhya Pradesh,Central,Aviation,Food,4,8189,,
1000840,Arpita,P00125142,M,26-35,30,0,Gujarat,Western,Hospitality,Food,1,8188,,
1001772,Weien,P00186142,F,55+,58,1,Karnataka,Southern,Healthcare,Sports Products,4,8187,,
1003118,Dhirajendu,P00173542,F,26-35,28,1,Delhi,Central,Chemical,Food,1,8185,,
1001958,MaryBeth,P00295942,M,26-35,34,1,Uttarakhand,Central,Govt,Sports Products,2,8181,,
1001891,Akin,P00250242,F,46-50,47,0,Jharkhand,Eastern,Healthcare,Food,1,8179,,
1000205,Jahan,P00118542,F,36-45,45,0,Karnataka,Southern,Aviation,Food,1,8178,,
1002764,Murray,P00304642,F,26-35,26,1,Madhya Pradesh,Central,Aviation,Food,1,8178,,
1001172,Astrea,P00265242,M,26-35,27,0,Uttar Pradesh,Central,Healthcare,Food,1,8178,,
1000016,Justin,P00238542,M,36-45,45,0,Gujarat,Western,Retail,Sports Products,2,8177,,
1005941,Hazard,P00153842,M,26-35,32,0,Andhra Pradesh,Southern,Healthcare,Footwear & Shoes,4,8175,,
1000523,Glassco,P00246142,F,51-55,55,0,Kerala,Southern,Healthcare,Furniture,4,8174,,
1000443,Utkarsh,P00028542,F,26-35,30,1,Uttar Pradesh,Central,Agriculture,Food,2,8174,,
1005112,Hudgings,P00345842,F,36-45,42,1,Andhra Pradesh,Southern,Banking,Food,2,8173,,
1001422,Patricia,P00128242,F,36-45,38,0,Delhi,Central,Aviation,Footwear & Shoes,3,8173,,
1000780,Ishit,P00044442,F,26-35,30,1,Madhya Pradesh,Central,Lawyer,Footwear & Shoes,3,8173,,
1003141,Mohan,P00161442,F,26-35,34,1,Maharashtra,Western,Automobile,Food,3,8173,,
1001626,Dianna,P00028842,F,18-25,24,0,Karnataka,Southern,Healthcare,Sports Products,4,8172,,
1003259,Wardle,P00210042,M,18-25,23,1,Uttar Pradesh,Central,Banking,Furniture,2,8172,,
1000869,Crebassa,P00017242,F,18-25,22,0,Maharashtra,Western,Aviation,Sports Products,4,8170,,
1001120,Katharine,P00150342,F,18-25,22,0,Maharashtra,Western,Healthcare,Food,3,8170,,
1000678,Barnes,P00253142,F,26-35,30,0,Maharashtra,Western,Retail,Food,3,8170,,
1003264,Dinesh,P00362442,M,26-35,32,0,Delhi,Central,Chemical,Sports Products,1,8162,,
1000078,Armold,P00158742,M,46-50,46,0,Delhi,Central,Govt,Food,2,8162,,
1001415,Webber,P00121142,F,46-50,48,1,Karnataka,Southern,Automobile,Sports Products,2,8161,,
1002320,Henry,P00359742,M,51-55,52,0,Uttar Pradesh,Central,Aviation,Furniture,3,8159,,
1002676,Jitesh,P00163842,F,55+,81,0,Bihar,Eastern,Retail,Food,3,8157,,
1000304,Hawley,P00067842,F,26-35,32,1,Maharashtra,Western,Automobile,Sports Products,3,8154,,
1005981,Krishna,P00191642,F,36-45,41,1,Bihar,Eastern,IT Sector,Food,2,8152,,
1004139,Ulpright,P00280842,F,55+,73,1,Uttar Pradesh,Central,IT Sector,Sports Products,2,8152,,
1004277,Sanjay,P00350342,F,36-45,37,0,Delhi,Central,Aviation,Footwear & Shoes,2,8151,,
1004882,Jill,P00188542,F,46-50,48,0,Delhi,Central,Healthcare,Footwear & Shoes,2,8150,,
1004819,Swetha,P00352442,F,36-45,41,1,Karnataka,Southern,Agriculture,Food,3,8150,,
1003953,Jenna,P00191242,F,26-35,31,0,Maharashtra,Western,Automobile,Food,3,8146,,
1004673,Lee,P00050242,M,36-45,38,0,Uttar Pradesh,Central,Hospitality,Food,2,8146,,
1002736,Duston,P00232742,F,46-50,47,0,Uttar Pradesh,Central,Hospitality,Food,1,8146,,
1000201,Amisha,P00216742,M,36-45,43,0,Uttar Pradesh,Central,Retail,Books,1,8145,,
1000951,Haberlin,P00350942,F,46-50,47,0,Andhra Pradesh,Southern,Textile,Food,1,8144,,
1003031,Foster,P00131542,F,18-25,25,1,Jharkhand,Eastern,IT Sector,Food,2,8143,,
1004968,Parishi,P00117942,M,51-55,52,0,Karnataka,Southern,Textile,Electronics & Gadgets,4,8143,,
1000355,Roy,P00233542,F,18-25,18,1,Punjab,Northern,Media,Electronics & Gadgets,1,8143,,
1004120,Noopur,P00319042,F,26-35,30,1,Uttar Pradesh,Central,Media,Electronics & Gadgets,2,8143,,
1005755,Rittenbach,P00041542,M,36-45,38,0,Andhra Pradesh,Southern,Govt,Electronics & Gadgets,1,8142,,
1001635,Gillingham,P00298942,F,26-35,32,1,Delhi,Central,Hospitality,Footwear & Shoes,1,8142,,
1005825,Kamberova,P00018342,M,26-35,33,1,Gujarat,Western,Banking,Electronics & Gadgets,2,8142,,
1000591,Herbert,P00155642,F,26-35,31,0,Haryana,Northern,Agriculture,Sports Products,4,8142,,
1002047,Huffman,P00129342,F,0-17,15,0,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,3,8141,,
1003498,Sukruta,P00003442,M,26-35,28,0,Karnataka,Southern,Construction,Footwear & Shoes,3,8141,,
1005026,Stuti,P00088342,F,26-35,27,1,Rajasthan,Northern,Aviation,Electronics & Gadgets,3,8141,,
1003958,Arsheen,P00295742,F,46-50,47,1,Uttar Pradesh,Central,Media,Food,1,8141,,
1003217,Zewe,P00332442,M,36-45,41,0,Delhi,Central,IT Sector,Electronics & Gadgets,2,8138,,
1002289,Deepak,P00084042,M,51-55,52,0,Delhi,Central,Banking,Electronics & Gadgets,2,8138,,
1003217,Zewe,P00332442,M,36-45,41,0,Punjab,Northern,IT Sector,Electronics & Gadgets,4,8138,,
1004356,Grace,P00110742,F,36-45,40,0,Karnataka,Southern,Automobile,Food,4,8137,,
1001173,Ginny,P00163442,M,26-35,29,0,Maharashtra,Western,IT Sector,Food,4,8137,,
1002742,Sajal,P00030942,F,26-35,26,0,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,1,8136,,
1000678,Barnes,P00207942,F,26-35,32,0,Madhya Pradesh,Central,Aviation,Food,1,8136,,
1000284,George,P00218642,F,26-35,28,0,Uttar Pradesh,Central,Healthcare,Sports Products,3,8136,,
1001099,Dominguez,P0098242,F,26-35,35,1,Andhra Pradesh,Southern,Food Processing,Electronics & Gadgets,4,8135,,
1005086,Cyra,P00058042,F,26-35,27,1,Madhya Pradesh,Central,Govt,Electronics & Gadgets,3,8135,,
1004560,Atharv,P00355942,F,26-35,26,1,Rajasthan,Northern,Lawyer,Electronics & Gadgets,4,8135,,
1004725,Jackson,P00196242,F,36-45,38,1,Uttar Pradesh,Central,Construction,Food,3,8135,,
1003129,Palak,P00327042,F,26-35,31,0,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,3,8134,,
1004007,Shifley,P00054942,F,36-45,44,0,Delhi,Central,Govt,Footwear & Shoes,4,8134,,
1005319,Sheldon,P00122542,F,18-25,23,1,Himachal Pradesh,Northern,Govt,Electronics & Gadgets,4,8134,,
1004535,Mousam,P00274642,F,18-25,25,0,Jharkhand,Eastern,Banking,Electronics & Gadgets,1,8134,,
1001027,Shyam,P00328342,F,18-25,21,0,Maharashtra,Western,Lawyer,Sports Products,2,8134,,
1005524,Shreyshi,P00202542,F,0-17,17,1,Punjab,Northern,IT Sector,Electronics & Gadgets,2,8134,,
1000101,Federle,P00241642,M,18-25,21,1,Andhra Pradesh,Southern,Media,Electronics & Gadgets,1,8133,,
1005862,Hallsten,P00251242,M,26-35,26,0,Andhra Pradesh,Southern,Food Processing,Food,3,8133,,
1003082,Manibalan,P00248542,M,36-45,42,0,Andhra Pradesh,Southern,Lawyer,Electronics & Gadgets,4,8133,,
1001902,Pistole,P00075442,F,26-35,31,0,Delhi,Central,Agriculture,Electronics & Gadgets,4,8133,,
1003082,Manibalan,P00248542,M,36-45,42,0,Delhi,Central,Lawyer,Electronics & Gadgets,4,8133,,
1004387,Clasen,P00142142,M,18-25,24,1,Karnataka,Southern,Textile,Electronics & Gadgets,2,8133,,
1001937,Bzostek,P00114442,F,26-35,33,1,Karnataka,Southern,Automobile,Footwear & Shoes,3,8133,,
1000570,Nathan,P00143342,F,26-35,34,1,Rajasthan,Northern,IT Sector,Electronics & Gadgets,2,8133,,
1004682,Vishakha,P00210342,F,26-35,33,0,Uttar Pradesh,Central,Healthcare,Food,3,8132,,
1002245,Hopkins,P00334242,M,0-17,16,0,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,3,8131,,
1001184,Brandow,P00183342,M,26-35,30,1,Haryana,Northern,Media,Electronics & Gadgets,2,8131,,
1003018,Rhea,P00020442,F,36-45,38,0,Uttar Pradesh,Central,Agriculture,Electronics & Gadgets,2,8131,,
1000746,Uudhav,P00162842,M,18-25,21,1,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,2,8130,,
1004121,Dorris,P00129342,F,46-50,50,0,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,3,8129,,
1005357,Laurel,P00057642,M,18-25,22,0,Gujarat,Western,Textile,Electronics & Gadgets,4,8129,,
1001665,Pauline,P00323942,F,46-50,48,1,Gujarat,Western,Banking,Electronics & Gadgets,4,8129,,
1003263,Ritsa,P00334742,F,51-55,51,1,Himachal Pradesh,Northern,Automobile,Electronics & Gadgets,1,8129,,
1000975,Buch,P00209742,F,36-45,43,0,Madhya Pradesh,Central,Govt,Food,4,8129,,
1004112,Mrunal,P00100842,F,46-50,47,0,Uttar Pradesh,Central,Banking,Sports Products,3,8129,,
1004153,Heidel,P00070042,F,51-55,51,0,Uttar Pradesh,Central,Hospitality,Electronics & Gadgets,2,8129,,
1003611,Ankit,P00145442,F,26-35,29,0,Andhra Pradesh,Southern,Construction,Electronics & Gadgets,1,8128,,
1002726,McVee,P00101742,F,46-50,47,1,Bihar,Eastern,Media,Electronics & Gadgets,3,8128,,
1004764,Preis,P00321742,M,0-17,17,1,Himachal Pradesh,Northern,IT Sector,Electronics & Gadgets,4,8128,,
1000543,Mukund,P00118742,F,26-35,35,0,Karnataka,Southern,Healthcare,Sports Products,4,8128,,
1003573,Hoffman,P00112542,M,0-17,13,0,Maharashtra,Western,Healthcare,Electronics & Gadgets,4,8128,,
1003745,Shivani,P00236342,M,26-35,31,0,Maharashtra,Western,Govt,Electronics & Gadgets,2,8128,,
1000481,Juliana,P00227942,F,46-50,46,1,Rajasthan,Northern,Food Processing,Electronics & Gadgets,4,8128,,
1003993,Suraj,P00136542,F,26-35,35,0,Uttar Pradesh,Central,Media,Food,1,8128,,
1004101,Avni,P00329342,F,18-25,23,1,Himachal Pradesh,Northern,Chemical,Electronics & Gadgets,2,8127,,
1000349,Priyanshu,P00074442,M,0-17,13,0,Rajasthan,Northern,Healthcare,Food,1,8127,,
1004101,Avni,P00329342,F,18-25,23,1,Uttar Pradesh,Central,Chemical,Electronics & Gadgets,2,8127,,
1005824,Eva,P00206442,F,18-25,19,1,Maharashtra,Western,Banking,Electronics & Gadgets,1,8126,,
1004183,Meg,P00183342,M,26-35,32,0,Maharashtra,Western,Aviation,Electronics & Gadgets,4,8126,,
1006036,Halladay,P00277542,M,26-35,27,0,Rajasthan,Northern,Textile,Electronics & Gadgets,2,8126,,
1000664,Deborah,P00370242,F,36-45,42,0,Rajasthan,Northern,Media,Electronics & Gadgets,1,8126,,
1005720,Stewart,P00127942,F,26-35,30,0,Himachal Pradesh,Northern,Aviation,Electronics & Gadgets,4,8125,,
1005720,Stewart,P00247042,F,26-35,34,1,Jharkhand,Eastern,Healthcare,Electronics & Gadgets,3,8125,,
1004238,Dona,P00194142,F,36-45,45,1,Maharashtra,Western,Food Processing,Food,2,8125,,
1004489,Pete,P00187442,F,18-25,21,0,Uttar Pradesh,Central,Agriculture,Furniture,3,8125,,
1001976,Waldorf,P00194542,F,36-45,39,0,Uttar Pradesh,Central,Govt,Sports Products,1,8125,,
1001524,Hallie,P00361442,F,18-25,22,0,Uttarakhand,Central,Healthcare,Electronics & Gadgets,4,8125,,
1005087,Katrina,P00113642,M,26-35,28,0,Himachal Pradesh,Northern,IT Sector,Electronics & Gadgets,4,8124,,
1000855,Sung,P00003142,M,18-25,23,0,Himachal Pradesh,Northern,Banking,Electronics & Gadgets,4,8123,,
1002878,Duane,P00357442,M,51-55,55,1,Madhya Pradesh,Central,Govt,Furniture,3,8123,,
1000329,Shrichand,P00221342,F,36-45,36,0,Uttar Pradesh,Central,Healthcare,Food,2,8123,,
1004734,Lampkin,P00344042,F,51-55,55,0,Uttar Pradesh,Central,Media,Food,1,8123,,
1000736,Skaria,P00037142,F,18-25,23,1,Jharkhand,Eastern,Chemical,Electronics & Gadgets,3,8122,,
1005142,Merwin,P00222242,F,26-35,29,1,Uttar Pradesh,Central,Aviation,Electronics & Gadgets,3,8121,,
1005107,Pratyusmita,P00003942,M,46-50,49,1,Uttar Pradesh,Central,Aviation,Sports Products,3,8120,,
1004328,Hilary,P00119342,F,51-55,53,1,Himachal Pradesh,Northern,Banking,Electronics & Gadgets,1,8119,,
1001926,Barton,P00116142,M,0-17,12,0,Madhya Pradesh,Central,Aviation,Food,1,8119,,
1001088,Phan,P00023242,M,0-17,15,0,Maharashtra,Western,Construction,Electronics & Gadgets,3,8119,,
1004260,Lisha,P00343542,F,26-35,26,0,Maharashtra,Western,Healthcare,Food,3,8119,,
1002102,Hoffman,P00343042,M,26-35,35,1,Maharashtra,Western,Hospitality,Electronics & Gadgets,3,8119,,
1002817,Thais,P00080342,M,36-45,39,0,Jharkhand,Eastern,Media,Electronics & Gadgets,2,8118,,
1002817,Thais,P00080342,M,36-45,39,0,Jharkhand,Eastern,Media,Electronics & Gadgets,4,8118,,
1005636,Tran,P00014542,F,26-35,34,1,Karnataka,Southern,Retail,Footwear & Shoes,3,8118,,
1000877,Sanjova,P00352842,F,26-35,33,1,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,4,8118,,
1000940,Haines,P00184942,F,0-17,14,1,Uttarakhand,Central,Aviation,Electronics & Gadgets,3,8118,,
1003513,Bixby,P00005042,F,26-35,28,0,Bihar,Eastern,Food Processing,Electronics & Gadgets,2,8117,,
1004786,Liston,P00221442,F,46-50,47,0,Punjab,Northern,Construction,Electronics & Gadgets,2,8117,,
1000134,Bickford,P00320742,F,26-35,26,0,Uttar Pradesh,Central,Aviation,Electronics & Gadgets,3,8117,,
1001696,Brumfield,P00121342,F,36-45,39,1,Uttar Pradesh,Central,Chemical,Electronics & Gadgets,4,8117,,
1002603,Pierre,P00237542,F,26-35,30,0,Uttarakhand,Central,Media,Electronics & Gadgets,2,8117,,
1000746,Uudhav,P00147942,M,18-25,19,1,Andhra Pradesh,Southern,Aviation,Food,3,8116,,
1001468,Meade,P00016042,M,0-17,16,0,Punjab,Northern,Healthcare,Electronics & Gadgets,2,8116,,
1001468,Meade,P00016042,M,0-17,16,0,Telangana,Southern,Healthcare,Electronics & Gadgets,4,8116,,
1003526,Kartikay,P00126642,F,36-45,38,1,Himachal Pradesh,Northern,Govt,Electronics & Gadgets,4,8115,,
1004004,Duane,P00169742,F,51-55,54,0,Madhya Pradesh,Central,Hospitality,Electronics & Gadgets,2,8114,,
1004387,Clasen,P00117442,M,18-25,24,0,Maharashtra,Western,Automobile,Sports Products,2,8114,,
1004004,Duane,P00169742,F,51-55,54,0,Rajasthan,Northern,Hospitality,Electronics & Gadgets,1,8114,,
1004811,Nidhi,P00084442,F,36-45,36,0,Delhi,Central,Hospitality,Footwear & Shoes,4,8113,,
1002638,Damala,P00246342,F,26-35,30,1,Gujarat,Western,Construction,Sports Products,3,8113,,
1005263,Norvell,P00346242,F,36-45,37,0,Haryana,Northern,Chemical,Electronics & Gadgets,1,8113,,
1000438,Bhosale,P00294242,F,18-25,22,1,Gujarat,Western,Construction,Sports Products,4,8112,,
1001884,Eugene,P00200442,F,46-50,50,1,Andhra Pradesh,Southern,Media,Electronics & Gadgets,4,8111,,
1005630,Divyeshkumar,P00278942,F,36-45,37,0,Kerala,Southern,Lawyer,Electronics & Gadgets,2,8111,,
1000445,Sukruta,P00233242,F,46-50,49,0,Madhya Pradesh,Central,Aviation,Electronics & Gadgets,4,8111,,
1004331,Marie,P00284942,F,36-45,45,0,Bihar,Eastern,Healthcare,Electronics & Gadgets,4,8110,,
1000744,Bolton,P00169742,F,26-35,27,1,Gujarat,Western,Aviation,Food,1,8110,,
1000266,Joseph,P00110542,F,36-45,40,1,Karnataka,Southern,Govt,Food,1,8110,,
1003410,Kamberova,P00305042,F,36-45,39,0,Madhya Pradesh,Central,Food Processing,Electronics & Gadgets,3,8110,,
1001132,Balk,P00195742,F,18-25,23,1,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,3,8109,,
1004446,Gunjan,P00046042,F,18-25,21,1,Bihar,Eastern,Chemical,Electronics & Gadgets,1,8109,,
1001362,Holden,P00260842,F,36-45,39,1,Delhi,Central,Chemical,Electronics & Gadgets,3,8109,,
1000212,Schoenberger,P00062842,M,26-35,31,1,Himachal Pradesh,Northern,Banking,Books,3,8109,,
1003475,Cousins,P00115942,M,26-35,32,1,Karnataka,Southern,IT Sector,Footwear & Shoes,3,8109,,
1001941,Gopal,P00061142,M,36-45,26,1,Maharashtra,Western,Media,Electronics & Gadgets,3,8109,,
1001273,Karen,P00241742,F,36-45,42,0,Maharashtra,Western,Healthcare,Food,2,8109,,
1003340,Giulietta,P00110742,F,46-50,46,1,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,3,8108,,
1003340,Giulietta,P00110742,F,46-50,46,1,Bihar,Eastern,Banking,Electronics & Gadgets,4,8108,,
1001968,Tron,P00035842,F,26-35,33,0,Uttar Pradesh,Central,Retail,Sports Products,4,8108,,
1002744,Brumley,P00191642,F,18-25,18,0,Haryana,Northern,IT Sector,Food,1,8107,,
1003557,Craven,P00329542,F,18-25,19,0,Jharkhand,Eastern,Healthcare,Electronics & Gadgets,2,8107,,
1002380,Swati,P00180042,F,26-35,28,0,Maharashtra,Western,Aviation,Electronics & Gadgets,2,8107,,
1003557,Craven,P00329542,F,18-25,19,0,Telangana,Southern,Healthcare,Electronics & Gadgets,3,8107,,
1002887,Marina,P00280842,M,26-35,33,1,Uttar Pradesh,Central,Aviation,Books,3,8107,,
1002203,Anand,P00313442,F,46-50,48,1,Uttar Pradesh,Central,Hospitality,Electronics & Gadgets,4,8107,,
1005433,Mayank,P00181542,M,36-45,42,0,Delhi,Central,Chemical,Electronics & Gadgets,4,8106,,
1002457,Latchford,P00181242,F,26-35,32,1,Haryana,Northern,Aviation,Electronics & Gadgets,4,8106,,
1004879,Saurabh,P00073842,F,26-35,31,0,Jharkhand,Eastern,Banking,Electronics & Gadgets,4,8106,,
1002640,Benjamin,P00186142,F,36-45,36,1,Madhya Pradesh,Central,IT Sector,Footwear & Shoes,2,8106,,
1001613,Eva,P00050042,M,18-25,24,1,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,1,8105,,
1001613,Eva,P00050042,M,18-25,24,1,Delhi,Central,Aviation,Electronics & Gadgets,1,8105,,
1004224,Sahil,P00255542,M,46-50,47,0,Delhi,Central,IT Sector,Electronics & Gadgets,3,8105,,
1005502,Brockman,P00346642,F,26-35,26,0,Himachal Pradesh,Northern,Lawyer,Electronics & Gadgets,2,8105,,
1005041,Morse,P00336942,M,46-50,46,0,Karnataka,Southern,Banking,Electronics & Gadgets,3,8104,,
1003757,Ankita,P00110942,F,26-35,34,1,Maharashtra,Western,Automobile,Electronics & Gadgets,1,8104,,
1004007,Shifley,P00035542,F,36-45,44,0,Andhra Pradesh,Southern,Construction,Electronics & Gadgets,2,8103,,
1001413,Nguyen,P00003242,F,18-25,25,0,Himachal Pradesh,Northern,Banking,Electronics & Gadgets,3,8103,,
1001929,Berenike,P00237642,M,0-17,15,0,Madhya Pradesh,Central,Aviation,Electronics & Gadgets,2,8103,,
1002857,Sukant,P00076342,F,26-35,31,0,Uttar Pradesh,Central,Aviation,Electronics & Gadgets,1,8103,,
1003717,Brad,P00195942,F,36-45,41,0,Uttar Pradesh,Central,Lawyer,Electronics & Gadgets,1,8103,,
1002146,VanderZanden,P00120042,F,18-25,21,1,Andhra Pradesh,Southern,Food Processing,Electronics & Gadgets,2,8102,,
1000125,Bavinger,P00288942,F,46-50,48,1,Madhya Pradesh,Central,Hospitality,Footwear & Shoes,1,8102,,
1000482,Mukesh,P00313742,F,26-35,28,0,Maharashtra,Western,Hospitality,Food,3,8102,,
1005954,Charlotte,P00195642,F,46-50,50,0,Punjab,Northern,Govt,Electronics & Gadgets,2,8102,,
1001891,Akin,P00183042,F,46-50,50,0,Uttar Pradesh,Central,Agriculture,Decor,2,8102,,
1001891,Akin,P00183042,F,46-50,50,0,Uttar Pradesh,Central,Agriculture,Electronics & Gadgets,4,8102,,
1003878,Poddar,P00120342,F,36-45,39,0,Karnataka,Southern,Hospitality,Footwear & Shoes,1,8101,,
1000188,Khloe,P00249842,F,55+,87,0,Andhra Pradesh,Southern,Media,Electronics & Gadgets,1,8100,,
1001294,Maya,P0099342,M,51-55,51,0,Gujarat,Western,Govt,Food,1,8100,,
1004489,Pete,P00243942,F,18-25,20,1,Karnataka,Southern,Hospitality,Sports Products,2,8100,,
1000530,Chayanika,P00346342,M,26-35,33,0,Maharashtra,Western,Aviation,Footwear & Shoes,3,8100,,
1000530,Chayanika,P00346342,M,26-35,33,0,Maharashtra,Western,Aviation,Footwear & Shoes,4,8100,,
1005412,Benjamin,P00002542,F,26-35,35,0,Maharashtra,Western,Automobile,Electronics & Gadgets,1,8100,,
1005376,Chand,P00220942,F,26-35,30,0,Maharashtra,Western,Healthcare,Decor,2,8099,,
1000230,Aayush,P00300942,F,46-50,50,0,Himachal Pradesh,Northern,Automobile,Electronics & Gadgets,4,8098,,
1003301,Herbert,P00180342,M,26-35,29,0,Uttar Pradesh,Central,Govt,Electronics & Gadgets,4,8098,,
1004508,Phonely,P00160542,F,26-35,28,1,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,1,8097,,
1003311,Neola,P00251342,F,26-35,28,1,Andhra Pradesh,Southern,Agriculture,Sports Products,2,8097,,
1005516,Leslie,P00282442,M,51-55,54,1,Bihar,Eastern,Food Processing,Electronics & Gadgets,2,8096,,
1005738,O'Donnell,P00000642,F,26-35,35,1,Gujarat,Western,Food Processing,Electronics & Gadgets,3,8096,,
1005222,Rane,P00354242,F,26-35,32,1,Maharashtra,Western,Banking,Decor,1,8096,,
1004373,Byrd,P00003442,F,51-55,53,0,Uttar Pradesh,Central,Aviation,Sports Products,4,8096,,
1005350,Coram,P00185342,F,18-25,23,1,Bihar,Eastern,Hospitality,Electronics & Gadgets,2,8095,,
1001647,Norvell,P00210042,F,18-25,25,0,Himachal Pradesh,Northern,Banking,Electronics & Gadgets,3,8095,,
1003685,Hansen,P00343042,F,26-35,32,0,Jharkhand,Eastern,Banking,Electronics & Gadgets,1,8095,,
1002015,Chong,P00077942,F,18-25,22,0,Rajasthan,Northern,Lawyer,Electronics & Gadgets,4,8095,,
